Slide_number,Olig2_density_mm2,Region,SampleID,Layer,Age_group,Age,,
319,986,CoS,A15-76,Deep,a_neonate,0,,
319,986,CoS,A15-76,Deep,a_neonate,0,,
319,0,CoS,A15-76,Deep,a_neonate,0,,
319,0,CoS,A15-76,Deep,a_neonate,0,,
353,986,CoS,A15-76,Superficial,a_neonate,0,,
353,0,CoS,A15-76,Superficial,a_neonate,0,,
353,493,CoS,A15-76,Superficial,a_neonate,0,,
353,0,CoS,A15-76,Superficial,a_neonate,0,,
353,0,CoS,A15-76,Superficial,a_neonate,0,,
353,0,CoS,A15-76,Superficial,a_neonate,0,,
353,0,CoS,A15-76,Superficial,a_neonate,0,,
353,493,CoS,A15-76,Superficial,a_neonate,0,,
353,986,CoS,A15-76,Superficial,a_neonate,0,,
353,0,CoS,A15-76,Superficial,a_neonate,0,,
353,986,CoS,A15-76,Superficial,a_neonate,0,,
353,493,CoS,A15-76,Superficial,a_neonate,0,,
353,0,CoS,A15-76,Superficial,a_neonate,0,,
353,493,CoS,A15-76,Superficial,a_neonate,0,,
353,0,CoS,A15-76,Superficial,a_neonate,0,,
353,493,CoS,A15-76,Superficial,a_neonate,0,,
353,493,CoS,A15-76,Superficial,a_neonate,0,,
353,0,CoS,A15-76,Superficial,a_neonate,0,,
353,2958,CoS,A15-76,Superficial,a_neonate,0,,
353,493,CoS,A15-76,Superficial,a_neonate,0,,
353,0,CoS,A15-76,Superficial,a_neonate,0,,
353,1479,CoS,A15-76,Superficial,a_neonate,0,,
353,493,CoS,A15-76,Superficial,a_neonate,0,,
353,0,CoS,A15-76,Superficial,a_neonate,0,,
353,0,CoS,A15-76,Superficial,a_neonate,0,,
353,0,CoS,A15-76,Superficial,a_neonate,0,,
353,0,CoS,A15-76,Superficial,a_neonate,0,,
353,0,CoS,A15-76,Superficial,a_neonate,0,,
353,0,CoS,A15-76,Middle,a_neonate,0,,
353,0,CoS,A15-76,Middle,a_neonate,0,,
353,0,CoS,A15-76,Middle,a_neonate,0,,
353,0,CoS,A15-76,Middle,a_neonate,0,,
353,0,CoS,A15-76,Middle,a_neonate,0,,
353,0,CoS,A15-76,Middle,a_neonate,0,,
353,0,CoS,A15-76,Middle,a_neonate,0,,
353,493,CoS,A15-76,Middle,a_neonate,0,,
353,0,CoS,A15-76,Middle,a_neonate,0,,
353,493,CoS,A15-76,Middle,a_neonate,0,,
353,0,CoS,A15-76,Middle,a_neonate,0,,
353,0,CoS,A15-76,Middle,a_neonate,0,,
353,0,CoS,A15-76,Middle,a_neonate,0,,
353,0,CoS,A15-76,Middle,a_neonate,0,,
353,0,CoS,A15-76,Middle,a_neonate,0,,
353,0,CoS,A15-76,Middle,a_neonate,0,,
353,0,CoS,A15-76,Middle,a_neonate,0,,
353,493,CoS,A15-76,Middle,a_neonate,0,,
353,493,CoS,A15-76,Middle,a_neonate,0,,
353,0,CoS,A15-76,Middle,a_neonate,0,,
353,0,CoS,A15-76,Middle,a_neonate,0,,
353,0,CoS,A15-76,Middle,a_neonate,0,,
353,493,CoS,A15-76,Middle,a_neonate,0,,
353,1479,CoS,A15-76,Middle,a_neonate,0,,
353,0,CoS,A15-76,Middle,a_neonate,0,,
353,986,CoS,A15-76,Middle,a_neonate,0,,
353,0,CoS,A15-76,Middle,a_neonate,0,,
353,493,CoS,A15-76,Middle,a_neonate,0,,
353,0,CoS,A15-76,Middle,a_neonate,0,,
353,0,CoS,A15-76,Middle,a_neonate,0,,
353,0,CoS,A15-76,Middle,a_neonate,0,,
353,0,CoS,A15-76,Middle,a_neonate,0,,
353,0,CoS,A15-76,Middle,a_neonate,0,,
353,493,CoS,A15-76,Middle,a_neonate,0,,
353,493,CoS,A15-76,Middle,a_neonate,0,,
353,0,CoS,A15-76,Middle,a_neonate,0,,
353,493,CoS,A15-76,Middle,a_neonate,0,,
353,0,CoS,A15-76,Middle,a_neonate,0,,
353,0,CoS,A15-76,Deep,a_neonate,0,,
353,493,CoS,A15-76,Deep,a_neonate,0,,
353,493,CoS,A15-76,Deep,a_neonate,0,,
353,493,CoS,A15-76,Deep,a_neonate,0,,
353,0,CoS,A15-76,Deep,a_neonate,0,,
353,0,CoS,A15-76,Deep,a_neonate,0,,
353,493,CoS,A15-76,Deep,a_neonate,0,,
353,0,CoS,A15-76,Deep,a_neonate,0,,
353,0,CoS,A15-76,Deep,a_neonate,0,,
353,0,CoS,A15-76,Deep,a_neonate,0,,
353,0,CoS,A15-76,Deep,a_neonate,0,,
353,493,CoS,A15-76,Deep,a_neonate,0,,
353,0,CoS,A15-76,Deep,a_neonate,0,,
353,493,CoS,A15-76,Deep,a_neonate,0,,
353,0,CoS,A15-76,Deep,a_neonate,0,,
353,493,CoS,A15-76,Deep,a_neonate,0,,
353,493,CoS,A15-76,Deep,a_neonate,0,,
353,493,CoS,A15-76,Deep,a_neonate,0,,
353,493,CoS,A15-76,Deep,a_neonate,0,,
353,986,CoS,A15-76,Deep,a_neonate,0,,
353,986,CoS,A15-76,Deep,a_neonate,0,,
353,0,CoS,A15-76,Deep,a_neonate,0,,
353,493,CoS,A15-76,Deep,a_neonate,0,,
353,0,CoS,A15-76,Deep,a_neonate,0,,
353,0,CoS,A15-76,Deep,a_neonate,0,,
353,0,CoS,A15-76,Deep,a_neonate,0,,
353,493,CoS,A15-76,Deep,a_neonate,0,,
353,0,CoS,A15-76,Deep,a_neonate,0,,
353,493,CoS,A15-76,Deep,a_neonate,0,,
353,493,CoS,A15-76,Deep,a_neonate,0,,
353,0,CoS,A15-76,Deep,a_neonate,0,,
353,493,CoS,A15-76,Deep,a_neonate,0,,
353,0,CoS,A15-76,Deep,a_neonate,0,,
353,986,CoS,A15-76,Deep,a_neonate,0,,
353,1972,CoS,A15-76,Deep,a_neonate,0,,
353,0,CoS,A15-76,Deep,a_neonate,0,,
353,0,CoS,A15-76,Deep,a_neonate,0,,
388,493,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,493,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,493,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,493,CoS,A15-76,Superficial,a_neonate,0,,
388,493,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,493,CoS,A15-76,Superficial,a_neonate,0,,
388,493,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,493,CoS,A15-76,Superficial,a_neonate,0,,
388,493,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Superficial,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,493,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,493,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,493,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,493,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,986,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,493,CoS,A15-76,Middle,a_neonate,0,,
388,493,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,493,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,493,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Middle,a_neonate,0,,
388,0,CoS,A15-76,Deep,a_neonate,0,,
388,0,CoS,A15-76,Deep,a_neonate,0,,
388,0,CoS,A15-76,Deep,a_neonate,0,,
388,0,CoS,A15-76,Deep,a_neonate,0,,
388,0,CoS,A15-76,Deep,a_neonate,0,,
388,0,CoS,A15-76,Deep,a_neonate,0,,
388,0,CoS,A15-76,Deep,a_neonate,0,,
388,493,CoS,A15-76,Deep,a_neonate,0,,
388,0,CoS,A15-76,Deep,a_neonate,0,,
388,0,CoS,A15-76,Deep,a_neonate,0,,
388,0,CoS,A15-76,Deep,a_neonate,0,,
388,0,CoS,A15-76,Deep,a_neonate,0,,
388,0,CoS,A15-76,Deep,a_neonate,0,,
388,0,CoS,A15-76,Deep,a_neonate,0,,
388,0,CoS,A15-76,Deep,a_neonate,0,,
388,0,CoS,A15-76,Deep,a_neonate,0,,
388,0,CoS,A15-76,Deep,a_neonate,0,,
388,0,CoS,A15-76,Deep,a_neonate,0,,
388,0,CoS,A15-76,Deep,a_neonate,0,,
388,0,CoS,A15-76,Deep,a_neonate,0,,
388,493,CoS,A15-76,Deep,a_neonate,0,,
388,0,CoS,A15-76,Deep,a_neonate,0,,
388,0,CoS,A15-76,Deep,a_neonate,0,,
388,0,CoS,A15-76,Deep,a_neonate,0,,
68,493,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
68,986,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
68,986,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,986,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,986,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,986,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,986,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,986,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,493,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,986,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,986,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,986,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Deep,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,986,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,986,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Middle,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
100,493,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
100,986,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
100,0,CoS,A15-16_A-LH-M,Superficial,a_neonate,1,,
